956.75
960
961
966
970
968.25
962.5
970
975.25
960.5
965.25
972.75
963.25
938.25
920
920.25
917.25
923.75
910.75
897.25
914.25
927
926
889.75
888
883.5
895.75
892.5
907.75
908
904
921.75
927.25
924.5
934.5
935.25
925.25
931.25
929.75
933.75
943
946.75
946.5
950.5
964.75
965.5
968.25
973.75
979.25
980
979.25
987.5
995.5
994.75
989.5
996
1002.8
997
993.5
996.5
1002
1002.2
1000.2
1007
1011.2
1016.8
1018.5
1012.2
1017.2
1026.2
1025.5
1029
1040
1039.2
1023
1028.5
1039.8
1031
1035.8
1046
1041.2
1014.8
1023.8
1038
1019
1030.8
1004
997
949.5
940.75
990.75
984
1001.2
988.75
968.5
969.75
948.75
948
898.75
917.75
901.25
910
895
934.25
920.75
924
903
931.25
935.25
899.25
882.5
894
887.75
918
922.75
923.25
946
945.25
948.25
947.75
948.5
929.75
923.25
910
912.25
907.5
871.5
862.5
859.5
851.75
849.5
861.75
896.5
903.75
909.25
917.5
934.5
929
930.25
900.75
897.5
919.25
900.75
924.25
938.5
947.25
948
940
934.25
937.75
959.25
956.25
962
962
957.25
962.5
957
918.75
917.25
913.25
915.25
927
925.5
910
908.5
902.5
885.25
893
881
901.5
883.5
890.25
918.75
926.75
940.75
942
928.25
937
938.5
947
959.75
956.25
963
965.75
962
978.25
976.25
974
962.25
985.5
981.25
985.25
983
978.25
984.75
977.5
997
998.75
998.25
1003
1004.8
1008.5
1016.2
1017.8
1017.5
1014.5
1005.5
1019
1017.5
1023.8
1025
1026
1020.8
1022.2
1023
1025
1035.2
1039.5
1060
1064.8
1060.8
1052.8
1051.8
1053
1037.2
1037
1018.5
1019.8
1039.5
1040.5
1039
1019.2
1037.8
1042.5
1025.8
1029.8
1020.2
1046.8
1065
1066.2
1063.5
1064
1072.5
1074.8
1083.5
1083.8
1084
1080
1086.5
1086
1089
1097.8
1102
1100.2
1101
1101.2
1104
1102.2
1105
1112.8
1113
1118.5
1117
1114.8
1112.5
1117
1130.2
1130.2
1137.5
1132.8
1140.8
1125.8
1125
1127.8
1135.2
1134.2
1140.8
1142.5
1118
1130
1149.8
1147.8
1151
1155
1162
1168.8
1165.8
1162
1175
1173.5
1173.8
1180.8
1185.2
1190.5
1177.5
1161.5
1154
1150
1166.2
1174
1145.8
1153.2
1177
1167.5
1157.2
1167.8
1163.2
1141.8
1154
1143.5
1126.5
1105
1120.5
1126.8
1144.5
1140.8
1143.8
1157.5
1163
1155.2
1169
1176.5
1174.2
1179.8
1182
1179
1180.5
1180.8
1176.5
1170.8
1161
1160.5
1162.8
1171.2
1151.2
1162.8
1185.8
1183
1184.5
1193.8
1204
1207.5
1215.8
1209.5
1203
1196.2
1187.2
1187.2
1195.8
1206.8
1188
1199
1186.2
1175
1179.2
1191.8
1194
1180.8
1166.8
1164.8
1168.5
1179.5
1182.2
1182.8
1196.8
1165
1165
1148
1137.2
1137.8
1128
1139.8
1122
1125
1141
1117.8
1122.2
1123.5
1130.8
1146.5
1137.5
1137
1121.5
1135.8
1151.8
1161.5
1171.5
1193
1191.5
1193.5
1195.5
1209
